name,issns,active,withdrawn_date,withdrawal_reason
Australian Journal of International Affairs,1035-7718;1465-332X,true,,
Australian Journal of Labour Law,1030-7222,true,,
Australian Journal of Management,0312-8962;1327-2020,true,,
Australian Journal of Political Science,1036-1146;1363-030X,true,,
Australian Journal of Public Administration,0313-6647;1467-8500,true,,
Australian Law Journal,0004-9611,true,,
Australian Tax Review,0311-094X,true,,
Bayesian Analysis,1936-0975;1931-6690,true,,
Behavioral Research in Accounting,1050-4753;1558-8009,true,,
Behaviour and Information Technology,0144-929X;1362-3001,true,,
Berkeley Technology Law Journal,1086-3818,true,,
Bernoulli,1350-7265;1573-9759,true,,
Bioinformatics,1367-4803;1460-2059,true,,
Biostatistics,1465-4644;1468-4357,true,,
British Journal of Educational Technology,0007-1013;1467-8535,true,,
British Journal of Social Psychology,0144-6665;2044-8309,true,,
British Journal of Sociology,0007-1315;1468-4446,true,,
Brookings Papers on Economic Activity,0007-2303;1533-4465,true,,
Building Research and Information,0961-3218;1466-4321,true,,
Business & Information Systems Engineering,2363-7005;1867-0202,true,,
Business and Society,0007-6503;1552-4205,true,,
Business Ethics Quarterly,1052-150X;2153-3326,true,,
Business History Review,0007-6805;2044-768X,true,,
Business Strategy and the Environment,0964-4733;1099-0836,true,,
California Management Review,0008-1256;2162-8564,true,,
Cambridge Journal of Economics,0309-166X;1464-3545,true,,
Canadian Business Law Journal,0319-3322,true,,
Canadian Journal of Agricultural Economics / Revue Canadienne d Agroeconomie,0008-3976;1744-7976,true,,
Canadian Journal of Economics / Revue Canadienne D'Economique,0008-4085;1540-5982,true,,
Canadian Journal of Statistics,0319-5724;1708-945X,true,,
Capital Markets Law Journal,1750-7219;1750-7227,true,,
Career Development International,1362-0436;1758-6003,true,,
China Accounting and Finance Review,1029-807X;2307-3055,true,,
China Economic Review,1043-951X;1873-7781,true,,
China Finance Review International,2044-1398;2044-1401,true,,
China Journal of Accounting Research,1755-3091;2214-1421,true,,
Civil Justice Quarterly,0261-9261,true,,
Columbia Business Law Review,0898-0721;1930-7934,true,,
Columbia Journal of Asian Law,1094-8449;2373-0498,true,,
Columbia Journal of Law and the Arts,1544-4848,true,,
Columbia Journal of Transnational Law,0010-1931;2159-1814,true,,
Communication Research,0093-6502;1552-3810,true,,
Communication Theory,1050-3293;1468-2885,true,,
Communications of the Association for Information Systems,1529-3181,true,,
Company and Securities Law Journal,0729-2775,true,,
Comparative Labor Law and Policy Journal,1095-6654,true,,
Comparative Political Studies,0010-4140;1552-3829,true,,
Comparative Politics,0010-4159;2151-6227,true,,
Competition and Consumer Law Journal,1039-5598,true,,
Computational Statistics and Data Analysis,0167-9473;1872-7352,true,,
Computers & Industrial Engineering,0360-8352;1879-0550,true,,
Computers and Operations Research,0305-0548;1873-765X,true,,
Computers in Human Behavior,0747-5632;1873-7692,true,,
Construction Management and Economics,0144-6193;1466-433X,true,,
Cornell Hospitality Quarterly,1938-9655;1938-9663,true,,
Corporate Governance: an international review,0964-8410;1467-8683,true,,
Critical Perspectives on Accounting,1045-2354;1095-9955,true,,
Current Issues in Tourism,1368-3500;1747-7603,true,,
Current Legal Problems,0070-1998,true,,
Dalhousie Law Journal,0317-1663,true,,
Data Base for Advances in Information Systems,0095-0033;1532-0936,true,,
Deakin Law Review,1835-9264,true,,
Decision Analysis,1545-8490;1545-8504,true,,
Delaware Journal of Corporate Law,0364-9490;1943-7331,true,,
Demographic Research,1435-9871,true,,
Demography,0070-3370;1533-7790,true,,
Design Studies,0142-694X;1872-6909,true,,
Disasters,0361-3666;1467-7717,true,,
Discourse & Communication,1750-4813;1750-4821,true,,
Discourse & Society,0957-9265;1460-3624,true,,
Discourse Studies,1461-4456;1461-7080,true,,
Duke Journal of Comparative and International Law,1053-6736;2328-9708,true,,
Ecological Economics,0921-8009;1873-6106,true,,
Ecology,0012-9658;1939-9170,true,,
Econometric Reviews,0747-4938;1532-4168,true,,
Economic Analysis and Policy,0313-5926;2204-2296,true,,
Economic and Industrial Democracy: an international journal,0143-831X;1461-7099,true,,
Economic Development and Cultural Change,0013-0079;1539-2988,true,,
Economic Geography,0013-0095;1944-8287,true,,
Economic Inquiry,0095-2583;1465-7295,true,,
Economic Modelling,0264-9993;1873-6122,true,,
Economic Policy: a European forum,0266-4658;1468-0327,true,,
Economica,0013-0427;1468-0335,true,,
Economics & Politics,0954-1985;1468-0343,true,,
Economics and Human Biology,1570-677X;1873-6130,true,,
Economics and Philosophy,0266-2671;1474-0028,true,,
Economics Letters,0165-1765;1873-7374,true,,
Economics of Education Review,0272-7757;1873-7382,true,,
Economics of Transition and Institutional Change,2577-6975;2577-6983,true,,
Economy and Society,0308-5147;1469-5766,true,,
Education Finance and Policy,1557-3060;1557-3079,true,,
Educational and Psychological Measurement,0013-1644;1552-3888,true,,
eJournal of Tax Research,1448-2398,true,,
Electronic Commerce Research,1389-5753;1572-9362,true,,
Electronic Journal of Probability,1083-6489,true,,
Electronic Markets,1019-6781;1422-8890,true,,
Emerging Markets Review,1566-0141;1873-6173,true,,
Empirical Economics,0377-7332;1435-8921,true,,
Employee Relations,0142-5455;1758-7069,true,,
Energy Journal,0195-6574;1944-9089,true,,
Energy Policy,0301-4215;1873-6777,true,,
"Engineering, Construction and Architectural Management",0969-9988;1365-232X,true,,
Enterprise and Society,1467-2227;1467-2235,true,,
Enterprise Information Systems,1751-7575;1751-7583,true,,
Entrepreneurship and Regional Development,0898-5626;1464-5114,true,,
Environment and Planning D: society and space,0263-7758;1472-3433,true,,
Environmental and Ecological Statistics,1352-8505;1573-3009,true,,
Environmental and Resource Economics,0924-6460;1573-1502,true,,
Environmental Education Research,1350-4622;1469-5871,true,,
Environmental Innovation and Societal Transitions,2210-4224,true,,
"Ethics: an international journal of social, political, and legal philosophy",0014-1704;1539-297X,true,,
European Competition Law Review,0144-3054,true,,
European Financial Management,1354-7798;1468-036X,true,,
European Intellectual Property Review,0142-0461;1749-5083,true,,
European Journal of Health Economics,1618-7598;1618-7601,true,,
European Journal of Industrial Relations,0959-6801;1461-7129,true,,
European Journal of International Law,0938-5428;1464-3596,true,,
European Journal of International Relations,1354-0661;1460-3713,true,,
European Journal of Personality,0890-2070;1099-0984,true,,
European Journal of Political Economy,0176-2680;1873-5703,true,,
European Journal of Political Research,0304-4130;1475-6765,true,,
European Journal of Social Psychology,0046-2772;1099-0992,true,,
European Journal of Work and Organizational Psychology,1359-432X;1464-0643,true,,
European Law Review,0307-5400,true,,
European Management Journal,0263-2373;1873-5681,true,,
European Research on Management and Business Economics,2444-8834;2444-8842,true,,
European Review of Agricultural Economics,0165-1587;1464-3618,true,,
European Review of Economic History,1361-4916;1474-0044,true,,
European Sport Management Quarterly,1618-4742;1746-031X,true,,
European Urban and Regional Studies,0969-7764;1461-7145,true,,
Evaluation Review,0193-841X;1552-3926,true,,
Event Management,1525-9951;1943-4308,true,,
Explorations in Economic History,0014-4983;1090-2457,true,,
Family Business Review,0894-4865;1741-6248,true,,
Feminist Economics,1354-5701;1466-4372,true,,
Finance and Stochastics,0949-2984;1432-1122,true,,
Finance Research Letters,1544-6123;1544-6131,true,,
Financial Accountability and Management,0267-4424;1468-0408,true,,
Financial Analysts Journal,0015-198X;1938-3312,true,,
"Financial Markets, Institutions and Instruments",0963-8008;1468-0416,true,,
Financial Review (US),0732-8516;1540-6288,true,,
Food Quality and Preference,0950-3293,true,,
Foundations and Trends in Accounting,1554-0642;1554-0650,true,,
"Gender, Work and Organization",0968-6673;1468-0432,true,,
Global Finance Journal,1044-0283;1873-5665,true,,
Global Journal of Flexible Systems Management,0972-2696;0974-0198,true,,
Global Networks: A Journal of Transnational Affairs,1470-2266;1471-0374,true,,
Global Strategy Journal,2042-5791;2042-5805,true,,
Government Information Quarterly,0740-624X;1872-9517,true,,
Group & Organization Management,1059-6011;1552-3993,true,,
Group Decision and Negotiation,0926-2644;1572-9907,true,,
Habitat International,0197-3975;1873-5428,true,,
Harvard Business Review,0017-8012,true,,
Harvard Environmental Law Review,0147-8257,true,,
Harvard International Law Journal,0017-8063;2153-2494,true,,
Harvard Journal of Law and Public Policy,0193-4872;2374-6572,true,,
Harvard Journal of Law and Technology,0897-3393;2153-263X,true,,
Health Care Management Review,0361-6274;1550-5030,true,,
Health Policy,0168-8510;1872-6054,true,,
Health Promotion International,0957-4824;1460-2245,true,,
Health Services Research,0017-9124;1475-6773,true,,
History of Political Economy,0018-2702;1527-1919,true,,
Hong Kong Law Journal,0378-0600,true,,
Housing Studies,0267-3037;1466-1810,true,,
Human Performance,0895-9285;1532-7043,true,,
Human Resource Development Quarterly,1044-8004;1532-1096,true,,
Human Resource Management Review,1053-4822;1873-7889,true,,
Human-Computer Interaction,0737-0024;1532-7051,true,,
IEEE Transactions on Engineering Management,1558-0040;0018-9391,true,,
IEEE Transactions on Intelligent Transportation Systems,1524-9050;1558-0016,true,,
IIC International Review of Intellectual Property and Competition Law,0018-9855;2195-0237,true,,
IISE Transactions,0740-817X;1545-8830,true,,
IMF Economic Review,2041-4161,true,,
Industrial and Corporate Change,0960-6491;1464-3650,true,,
Industrial Law Journal,0305-9332;1464-3669,true,,
Industrial Management & Data Systems,0263-5577;1758-5783,true,,
Industrial Relations Journal,0019-8692;1468-2338,true,,
Industry and Innovation,1366-2716;1469-8390,true,,
Information Economics and Policy,0167-6245;1873-5975,true,,
Information Systems Frontiers,1387-3326;1572-9419,true,,
Information Systems Management,1058-0530;1934-8703,true,,
Information Technology & People,0959-3845;1758-5813,true,,
Information Technology & Tourism,1098-3058;1943-4294,true,,
Information Technology for Development,0268-1102;1554-0170,true,,
"Information, Communication & Society",1369-118X;1468-4462,true,,
INFORMS Journal on Computing,1091-9856;1526-5528,true,,
Insolvency Law Journal,1039-3293,true,,
Insurance Law Journal,1030-2379,true,,
Intellectual Property Journal,0824-7064,true,,
International Affairs,0020-5850;1468-2346,true,,
International Business Review,0969-5931;1873-6149,true,,
"International Environmental Agreements: Politics, Law and Economics",1567-9764;1573-1553,true,,
International Journal of Accounting Information Systems,1467-0895;1873-4723,true,,
International Journal of Advertising,0265-0487;1759-3948,true,,
International Journal of Auditing,1090-6738;1099-1123,true,,
International Journal of Bank Marketing,0265-2323;1758-5937,true,,
International Journal of Central Banking,1815-4654,true,,
International Journal of Conflict Management,1044-4068;1758-8545,true,,
International Journal of Consumer Studies,1470-6423;1470-6431,true,,
International Journal of Contemporary Hospitality Management,0959-6119;1757-1049,true,,
International Journal of Cultural Policy,1028-6632;1477-2833,true,,
International Journal of Disaster Risk Reduction,2212-4209,true,,
International Journal of Electronic Commerce,1086-4415;1557-9301,true,,
International Journal of Entrepreneurial Behaviour and Research,1355-2554;1758-6534,true,,
International Journal of Forecasting,0169-2070;1872-8200,true,,
International Journal of Game Theory,0020-7276;1432-1270,true,,
International Journal of General Systems,0308-1079;1563-5104,true,,
International Journal of Human Resource Management,0958-5192;1466-4399,true,,
International Journal of Information Management,0268-4012;1873-4707,true,,
International Journal of Law and Information Technology,0967-0769;1464-3693,true,,
International Journal of Managerial Finance,1743-9132;1758-6569,true,,
International Journal of Manpower,0143-7720;1758-6577,true,,
International Journal of Market Research,1470-7853;2515-2173,true,,
International Journal of Operations & Production Management,0144-3577;1758-6593,true,,
International Journal of Physical Distribution & Logistics Management,0960-0035;1758-664X,true,,
International Journal of Production Economics,0925-5273;1873-7579,true,,
International Journal of Production Research,0020-7543;1366-588X,true,,
International Journal of Public Opinion Research,1471-6909,true,,
International Journal of Retail & Distribution Management,0959-0552;1758-6690,true,,
International Journal of Selection and Assessment,0965-075X;1468-2389,true,,
International Journal of Stress Management,1072-5245;1573-3424,true,,
International Journal of Tourism Research,1099-2340;1522-1970,true,,
International Marketing Review,0265-1335;1758-6763,true,,
International Migration,0020-7985;1468-2435,true,,
International Migration Review,0197-9183;1747-7379,true,,
International Negotiation: a journal of theory and practice,1382-340X;1571-8069,true,,
International Review of Economics & Finance,1059-0560;1873-8036,true,,
International Review of Finance,1369-412X;1468-2443,true,,
International Review of Financial Analysis,1057-5219;1873-8079,true,,
"International Review of Law, Computers and Technology",1360-0869;1364-6885,true,,
International Small Business Journal,0266-2426;1741-2870,true,,
International Statistical Review,0306-7734;1751-5823,true,,
International Studies Quarterly,0020-8833;1468-2478,true,,
International Tax and Public Finance,0927-5940;1573-6970,true,,
Internet Research,1066-2243;2054-5657,true,,
Issues in Accounting Education,0739-3172;1558-7983,true,,
IZA Journal of Labor Economics,2193-8997,true,,
Journal of Accounting Auditing and Finance,0148-558X;2160-4061,true,,
Journal of Accounting Literature,0737-4607,true,,
Journal of Advertising,0091-3367;1557-7805,true,,
Journal of Advertising Research,0021-8499;1740-1909,true,,
Journal of African Economies,0963-8024;1464-3723,true,,
Journal of Agricultural and Resource Economics,1068-5502;2327-8285,true,,
Journal of Agricultural Economics,0021-857X;1477-9552,true,,
Journal of Air Law and Commerce,0021-8642,true,,
Journal of Applied Corporate Finance,1078-1196;1745-6622,true,,
Journal of Applied Probability,0021-9002;1475-6072,true,,
Journal of Applied Sport Psychology,1041-3200;1533-1571,true,,
Journal of Australian Taxation,1440-0405,true,,
Journal of Banking and Finance - Law and Practice,1034-3040,true,,
Journal of Behavioral and Experimental Economics,2214-8043,true,,
Journal of Behavioral and Experimental Finance,2214-6350,true,,
Journal of Behavioral Decision Making,0894-3257;1099-0771,true,,
Journal of Behavioral Finance,1542-7560;1542-7579,true,,
Journal of Brand Management,1350-231X;1479-1803,true,,
Journal of Business & Industrial Marketing,0885-8624;2052-1189,true,,
Journal of Business and Psychology,0889-3268;1573-353X,true,,
Journal of Business Ethics,0167-4544;1573-0697,true,,
Journal of Business Law,0021-9460,true,,
Journal of Business Logistics,0735-3766;2158-1592,true,,
Journal of Business Research,0148-2963;1873-7978,true,,
Journal of Business Venturing Insights,2352-6734,true,,
Journal of Career Assessment,1069-0727;1552-4590,true,,
Journal of Choice Modelling,1755-5345,true,,
Journal of Commodity Markets,2405-8513;2405-8505,true,,
Journal of Communication,0021-9916;1460-2466,true,,
Journal of Comparative Economics,0147-5967;1095-7227,true,,
Journal of Computer Information Systems,0887-4417;2380-2057,true,,
Journal of Consumer Affairs,0022-0078;1745-6606,true,,
Journal of Consumer Behaviour,1472-0817;1479-1838,true,,
Journal of Consumer Marketing,0736-3761;2052-1200,true,,
Journal of Contemporary Accounting and Economics,1815-5669,true,,
Journal of Contract Law,1030-7230,true,,
Journal of Corporate Law Studies,1473-5970;1757-8426,true,,
Journal of Corporation Law,0360-795X,true,,
Journal of Cross-Cultural Psychology,0022-0221;1552-5422,true,,
Journal of Cultural Economics,0885-2545;1573-6997,true,,
Journal of Database Management,1063-8016;1533-8010,true,,
Journal of Destination Marketing & Management,2212-571X;2212-5752,true,,
Journal of Development Studies,0022-0388;1743-9140,true,,
Journal of Economic Geography,1468-2702;1468-2710,true,,
Journal of Economic Psychology,0167-4870;1872-7719,true,,
Journal of Economic Science Association,2199-6776;2199-6784,true,,
Journal of Economic Surveys,0950-0804;1467-6419,true,,
Journal of Economics & Management Strategy,1058-6407;1530-9134,true,,
Journal of Empirical Finance,0927-5398;1879-1727,true,,
Journal of Employment Counseling,0022-0787;2161-1920,true,,
Journal of Enterprise Information Management,1741-0398;1758-7409,true,,
Journal of Environmental Psychology,0272-4944;1522-9610,true,,
Journal of European Public Policy,1350-1763;1466-4429,true,,
Journal of Evolutionary Economics,0936-9937;1432-1386,true,,
Journal of Experimental Psychology: Applied,1076-898X;1939-2192,true,,
"Journal of Experimental Psychology: learning, memory, and cognition",0278-7393;1939-1285,true,,
Journal of Experimental Social Psychology,0022-1031;1096-0465,true,,
Journal of Financial Reporting,2380-2154;2380-2146,true,,
Journal of Financial Research,0270-2592;1475-6803,true,,
Journal of Financial Services Research,0920-8550;1573-0735,true,,
Journal of Forecasting,0277-6693;1099-131X,true,,
Journal of Gambling Studies,1050-5350;1573-3602,true,,
Journal of Global Information Management,1062-7375;1533-7995,true,,
"Journal of Health Politics, Policy and Law",0361-6878;1527-1927,true,,
Journal of Hospitality and Tourism Research,1096-3480;1557-7554,true,,
Journal of Hospitality Marketing and Management,1936-8623;1936-8631,true,,
Journal of Housing Economics,1051-1377;1096-0791,true,,
Journal of Human Capital,1932-8575;1932-8664,true,,
Journal of Industrial Relations,0022-1856;1472-9269,true,,
Journal of Information Systems,0888-7985;1558-7959,true,,
Journal of Interactive Marketing,1094-9968;1520-6653,true,,
Journal of International Accounting Research,1542-6297;1558-8025,true,,
Journal of International Economic Law,1369-3034;1464-3758,true,,
Journal of International Financial Management and Accounting,0954-1314;1467-646X,true,,
"Journal of International Financial Markets, Institutions and Money",1042-4431;1873-0612,true,,
Journal of International Management,1075-4253;1873-0620,true,,
Journal of International Marketing,1069-031X;1547-7215,true,,
Journal of International Money and Finance,0261-5606;1873-0639,true,,
Journal of Knowledge Management,1367-3270;1758-7484,true,,
"Journal of Law, Economics and Organization",8756-6222;1465-7341,true,,
Journal of Leadership and Organizational Studies,1548-0518;1939-7089,true,,
Journal of Leisure Research,0022-2216;2159-6417,true,,
Journal of Macroeconomics,0164-0704;1873-152X,true,,
Journal of Macromarketing,0276-1467;1552-6534,true,,
Journal of Management & Organization,1833-3672;1839-3527,true,,
Journal of Management Control,2191-4761;2191-477X,true,,
Journal of Management in Engineering,0742-597X;1943-5479,true,,
Journal of Management Inquiry,1056-4926;1552-6542,true,,
Journal of Maritime Law and Commerce,0022-2410,true,,
Journal of Marketing Management,0267-257X;1472-1376,true,,
Journal of Mathematical Economics,0304-4068;1873-1538,true,,
Journal of Multivariate Analysis,0047-259X;1095-7243,true,,
Journal of Occupational Health Psychology,1076-8998;1939-1307,true,,
Journal of Optimization Theory and Applications,0022-3239;1573-2878,true,,
Journal of Organizational Computing and Electronic Commerce,1091-9392;1532-7744,true,,
Journal of Personal Selling & Sales Management,0885-3134;1557-7813,true,,
Journal of Personality,0022-3506;1467-6494,true,,
Journal of Policy Analysis and Management,0276-8739;1520-6688,true,,
Journal of Policy Modeling,0161-8938;1873-8060,true,,
Journal of Political Economy: Macroeconomics,2832-9341;2832-935X,true,,
Journal of Political Economy: Microeconomics,2832-9368;2832-9376,true,,
Journal of Population Research,1443-2447;1835-9469,true,,
Journal of Product & Brand Management,1061-0421;2054-1643,true,,
Journal of Productivity Analysis,0895-562X;1573-0441,true,,
Journal of Professions and Organization,2051-8803;2051-8811,true,,
Journal of Public Administration Research and Theory,1053-1858;1477-9803,true,,
Journal of Public Economic Theory,1097-3923;1467-9779,true,,
Journal of Public Policy and Marketing,0743-9156;1547-7207,true,,
Journal of Purchasing and Supply Management,1478-4092;1873-6505,true,,
Journal of Quality Technology,0022-4065;2575-6230,true,,
Journal of Real Estate Finance and Economics,0895-5638;1573-045X,true,,
Journal of Regional Science,0022-4146;1467-9787,true,,
Journal of Regulatory Economics,0922-680X;1573-0468,true,,
Journal of Retailing and Consumer Services,0969-6989;1873-1384,true,,
Journal of Risk and Insurance,0022-4367;1539-6975,true,,
Journal of Safety Research,0022-4375;1879-1247,true,,
Journal of Service Management,1757-5818;1757-5826,true,,
Journal of Service Theory and Practice,2055-6225;2055-6233,true,,
Journal of Services Marketing,0887-6045;2054-1651,true,,
Journal of Small Business Management,0047-2778;1540-627X,true,,
Journal of Social Issues,0022-4537;1540-4560,true,,
Journal of Social Policy,0047-2794;1469-7823,true,,
Journal of Sport Management,0888-4773;1543-270X,true,,
Journal of Statistical Planning and Inference,0378-3758;1873-1171,true,,
Journal of Statistical Software,1548-7660,true,,
Journal of Strategic Marketing,0965-254X;1466-4488,true,,
Journal of Technology Transfer,0892-9912;1573-7047,true,,
Journal of the American Taxation Association,0198-9073;1558-8017,true,,
Journal of the Japanese and International Economies,0889-1583;1095-8681,true,,
Journal of the Operational Research Society,0160-5682;1476-9360,true,,
"Journal of the Royal Statistical Society, Series A (Statistics in Society)",1467-985X,true,,
"Journal of the Royal Statistical Society, Series C (Applied Statistics)",1467-9876,true,,
"Journal of the Royal Statistical Society, Series D (The Statistician)",1467-9884,true,,
Journal of Theoretical Probability,0894-9840;1572-9230,true,,
Journal of Time Series Analysis,0143-9782;1467-9892,true,,
Journal of Transport Geography,0966-6923;1873-1236,true,,
Journal of Travel & Tourism Marketing,1054-8408;1540-7306,true,,
Journal of Urban Affairs,0735-2166;1467-9906,true,,
Journal of Vacation Marketing,1356-7667;1479-1870,true,,
Journal of World Investment and Trade,1660-7112;2211-9000,true,,
Judgment and Decision Making,1930-2975,true,,
Knowledge Management Research and Practice,1477-8238;1477-8246,true,,
Kyklos,0023-5962;1467-6435,true,,
Labor History,0023-656X;1469-9702,true,,
Labour History: a journal of labour and social history,0023-6942,true,,
Land Economics,0023-7639;1543-8325,true,,
Land Use Policy,0264-8377;1873-5754,true,,
Law and Policy,0265-8240;1467-9930,true,,
Legal Issues of Economic Integration,1566-6573;0377-0915,true,,
Leisure Sciences: an interdisciplinary journal,0149-0400;1521-0588,true,,
Leisure Studies,0261-4367;1466-4496,true,,
Lloyd's Maritime and Commercial Law Quarterly,0306-2945,true,,
Local Government Studies,0300-3930;1743-9388,true,,
Macroeconomic Dynamics,1365-1005;1469-8056,true,,
Management and Organization Review,1740-8776;1740-8784,true,,
Management International Review,0938-8249;1861-8901,true,,
Management Learning,1350-5076;1461-7307,true,,
Managerial Auditing Journal,0268-6902;1758-7735,true,,
Marine Policy,0308-597X;1872-9460,true,,
Marine Resource Economics,0738-1360;2334-5985,true,,
Marketing Intelligence & Planning,0263-4503;1758-8049,true,,
Marketing Letters,0923-0645;1573-059X,true,,
Marketing Theory,1470-5931;1741-301X,true,,
Mathematical Finance,0960-1627;1467-9965,true,,
Mathematical Social Sciences,0165-4896;1879-3118,true,,
Mathematics of Operations Research,0364-765X;1526-5471,true,,
Meditari Accountancy Research,2049-372X;2049-3738,true,,
Melbourne Journal of International Law,1444-8602;1444-8610,true,,
MIS Quarterly Executive,1540-1960;1540-1979,true,,
MIT Sloan Management Review,1532-9194;1532-8937,true,,
Monash University Law Review,0311-3140,true,,
Motivation and Emotion,0146-7239;1573-6644,true,,
National Tax Journal,0028-0283;1944-7477,true,,
NBER Macroeconomics Annual,0889-3365;1537-2642,true,,
New Political Economy,1356-3467;1469-9923,true,,
"New Technology, Work & Employment",0268-1072;1468-005X,true,,
New Zealand Journal of Taxation Law and Policy,1322-4417,true,,
New Zealand Universities Law Review,0549-0618,true,,
Nonprofit and Voluntary Sector Quarterly,0899-7640;1552-7395,true,,
North American Actuarial Journal,1092-0277;2325-0453,true,,
Omega,0305-0483;1873-5274,true,,
Oregon Law Review,0196-2043,true,,
Organization,1350-5084;1461-7323,true,,
Organization & Environment,1086-0266;1552-7417,true,,
Organization Theory,2631-7877,true,,
Organizational Dynamics,0090-2616;1873-3530,true,,
Organizational Psychology Review,2041-3866;2041-3874,true,,
Osgoode Hall Law Journal,0030-6185,true,,
Oxford Bulletin of Economics and Statistics,0305-9049;1468-0084,true,,
Oxford Economic Papers,0030-7653;1464-3812,true,,
Oxford Journal of Legal Studies,0143-6503;1464-3820,true,,
Oxford Review of Economic Policy,0266-903X;1460-2121,true,,
Pacific-Basin Finance Journal,0927-538X;1879-0585,true,,
Papers in Regional Science,1056-8190;1435-5957,true,,
Personality and Individual Differences,0191-8869;1873-3549,true,,
Personnel Review,0048-3486;1758-6933,true,,
PharmacoEconomics,1170-7690;1179-2027,true,,
Philosophy & Public Affairs,0048-3915;1088-4963,true,,
Policy and Politics: an international journal,0305-5736;1470-8442,true,,
Political Communication,1058-4609;1091-7675,true,,
Political Science Quarterly,1538-165X,true,,
Politics and Gender,1743-923X;1743-9248,true,,
Population and Development Review,0098-7921;1728-4457,true,,
Population and Environment,0199-0039;1573-7810,true,,
Population Research and Policy Review,0167-5923;1573-7829,true,,
Population Studies: a journal of demography,0032-4728;1477-4747,true,,
"Population, Space and Place",1544-8444;1544-8452,true,,
Production Planning and Control,0953-7287;1366-5871,true,,
Psychological Research,0340-0727;1430-2772,true,,
Psychology & Marketing,0742-6046;1520-6793,true,,
Psychology of Women Quarterly,0361-6843;1471-6402,true,,
Public Administration and Development,0271-2075;1099-162X,true,,
Public Administration Quarterly,0734-9149;2327-4433,true,,
Public Administration Review,0033-3352;1540-6210,true,,
Public Administration: an international journal,0033-3298;1467-9299,true,,
Public Choice,0048-5829;1573-7101,true,,
Public Law: the constitutional and administrative law of the Commonwealth,0033-3565,true,,
Public Management Review,1471-9037;1471-9045,true,,
Public Money & Management,0954-0962;1467-9302,true,,
Public Opinion Quarterly,0033-362X;1537-5331,true,,
Public Relations Review,0363-8111;1873-4537,true,,
Qualitative Research in Accounting and Management,1176-6093;1758-7654,true,,
Quality of Life Research,0962-9343;1573-2649,true,,
Quantitative Finance,1469-7688;1469-7696,true,,
Quantitative Marketing and Economics,1570-7156;1573-711X,true,,
Quarterly Journal of Experimental Psychology,1747-0218;1747-0226,true,,
Quarterly Journal of Finance,2010-1392;2010-1406,true,,
R&D Management,0033-6807;1467-9310,true,,
Real Estate Economics,1080-8620;1540-6229,true,,
Regional Science and Urban Economics,0166-0462;1879-2308,true,,
"Regional Studies, Regional Science",2168-1376,true,,
Regulation and Governance,1748-5991,true,,
Reliability Engineering & System Safety,0951-8320;1879-0836,true,,
Renewable and Sustainable Energy Reviews,1364-0321;1879-0690,true,,
Research in International Business and Finance,0275-5319;1878-3384,true,,
Research in Organizational Behavior,0191-3085,true,,
Resource and Energy Economics,0928-7655,true,,
Restitution Law Review,1351-170X,true,,
Review of Corporate Finance,2693-9312;2693-9320,true,,
Review of Development Economics,1363-6669;1467-9361,true,,
