name,issns,active,withdrawn_date,withdrawal_reason
American Journal of Alzheimer's Disease and Other Dementias,1533-3175;1938-2731,true,,
American Journal of Audiology,1059-0889;1558-9137,true,,
American Journal of Bioethics (The),1526-5161;1536-0075,true,,
American Journal of Cardiology (The),0002-9149;1879-1913,true,,
American Journal of Cardiovascular Drugs,1175-3277;1179-187X,true,,
American Journal of Chinese Medicine (The),0192-415X;1793-6853,false,2026-01-01,no longer recommended
American Journal of Clinical Dermatology,1175-0561;1179-1888,true,,
American Journal of Clinical Nutrition (The),0002-9165;1938-3207,true,,
American Journal of Clinical Pathology,0002-9173;1943-7722,true,,
American Journal of Critical Care,1062-3264;1937-710X,true,,
American Journal of Drug andAlcohol Abuse (The),0095-2990;1097-9891,true,,
American Journal of Electroneurodiagnostic Technology,1086-508X,false,2025-07-01,ceased publication
American Journal of Emergency Medicine (The),0735-6757;1532-8171,true,,
American Journal of Epidemiology,0002-9262;1476-6256,true,,
American Journal of Forensic Medicine and Pathology (The),0195-7910;1533-404X,true,,
American Journal of Gastroenterology (The),0002-9270;1572-0241,true,,
American Journal of Geriatric Psychiatry (The),1064-7481;1545-7214,true,,
American Journal of Health Behavior,1087-3244;1945-7359,true,,
American Journal of Health Promotion,0890-1171;2168-6602,true,,
American journal of health-system pharmacy,1079-2082;1535-2900,true,,
American Journal of Hematology,0361-8609;1096-8652,true,,
American Journal of Hospice & Palliative Care (The),1049-9091;1938-2715,true,,
American Journal of Human Genetics,0002-9297;1537-6605,true,,
American Journal of Hypertension,0895-7061;1941-7225,true,,
American journal of Industrial Medicine,0271-3586;1097-0274,true,,
American Journal of Infection Control,0196-6553;1527-3296,true,,
American Journal of Kidney Diseases,0272-6386;1523-6838,true,,
American Journal of Managed Care (The),1088-0224;1936-2692,true,,
American Journal of Medical Genetics. Part A,1552-4825;1552-4833,true,,
"American Journal of Medical Genetics. Part B, Neuropsychiatr Genetics",1552-4841;1552-485X,true,,
"American Journal of Medical Genetics. Part C, Seminars in Medical Genetics",1552-4868;1552-4876,true,,
American Journal of Medical Quality,1062-8606;1555-824X,true,,
American Journal of Medicine (The),0002-9343;1555-7162,true,,
American Journal of Nephrology,0250-8095;1421-9670,true,,
American Journal of Nursing (The),0002-936X;1538-7488,true,,
American Journal of Obstetrics and Gynecology,0002-9378;1097-6868,true,,
American journal of obstetrics & gynecology MFM,2589-9333,true,,
American Journal of Ophthalmology,0002-9394;1879-1891,true,,
American Journal of Orthodontics and Dentofacial Orthopedics,0889-5406;1097-6752,true,,
American Journal of Otolaryngology,0196-0709;1532-818X,true,,
American Journal of Otology (The),0192-9763,false,2025-07-01,renamed
American Journal of Pathology (The),0002-9440;1525-2191,true,,
American Journal of Perinatology,0735-1631;1098-8785,true,,
American Journal of Pharmaceutical Education,0002-9459;1553-6467,true,,
American Journal of Physical Medicine & Rehabilitation,0894-9115;1537-7385,true,,
American Journal of Physiology. Cell Physiology,0363-6143;1522-1563,true,,
American Journal of Physiology. Endocrinology and Metabolism,0193-1849;1522-1555,true,,
American Journal of Physiology. Gastrointestinal and Liver Physiology,0193-1857;1522-1547,true,,
American Journal of Physiology. Heart and Circulatory Physiology,0363-6135;1522-1539,true,,
American Journal of Physiology. Lung Cellular and  Molecular Physiology,1040-0605;1522-1504,true,,
American Journal of Physiology. Regulatory Integrative and Comparative Physiology,0363-6119;1522-1490,true,,
American Journal of Physiology. Renal Physiology,1522-1466;1931-857X,true,,
American Journal of Preventive Medicine,0749-3797;1873-2607,true,,
American Journal of Psychiatry (The),0002-953X;1535-7228,true,,
American Journal of Public Health,0090-0036;1541-0048,true,,
"American journal of reproductive immunology (New York, N.Y. : 1989)",1046-7408;1600-0897,true,,
American Journal of Reproductive Immunology and Microbiology : AJRIM,2374-8192;8755-8920,false,2025-07-01,renamed
American Journal of Respiratory and Critical Care Medicine,1073-449X;1535-4970,true,,
American Journal of Respiratory Cell and Molecular Biology,1044-1549;1535-4989,true,,
American Journal of Rhinology,1050-6586;1539-6290,false,2025-07-01,renamed
American Journal of Rhinology & Allergy,1945-8924;1945-8932,true,,
American Journal of Speech and Language Pathology,1058-0360;1558-9110,true,,
American Journal of Sports Medicine (The),0363-5465;1552-3365,true,,
American Journal of Surgery,0002-9610;1879-1883,true,,
American Journal of Surgical Pathology (The),0147-5185;1532-0979,true,,
American Journal of the Medical Sciences (The),0002-9629;1538-2990,true,,
American Journal of Therapeutics,1075-2765;1536-3686,true,,
American Journal of Transplantation,1600-6135;1600-6143,true,,
American Journal of Tropical Medicine and Hygiene (The),0002-9637;1476-1645,true,,
American Journal on Addictions (The),1055-0496;1521-0391,true,,
American Statistician (The),0003-1305;1537-2731,true,,
AMIA Annual Symposium Proceedings,1942-597X,true,,
AMIA Joint Summits on Translational Science Proceedings,2153-4063,true,,
Amino Acids,0939-4451;1438-2199,true,,
Amyloid,1350-6129;1744-2818,true,,
Amyotrophic Lateral Sclerosis,1471-180X;1748-2968,false,2025-07-01,renamed
Amyotrophic Lateral Sclerosis & Frontotemporal Degeneration,2167-8421;2167-9223,true,,
Amyotrophic Lateral Sclerosis and Other Motor Neuron Disorders,1466-0822,false,2025-07-01,renamed
Anaerobe,1075-9964;1095-8274,true,,
Anaesthesia,0003-2409;1365-2044,true,,
Anaesthesia and Intensive Care,0310-057X;1448-0271,true,,
"Anaesthia, Critical Care & Pain Medicine",2352-5568,true,,
Analytical Biochemistry,0003-2697;1096-0309,true,,
Analytical Cellular Pathology (Amsterdam),2210-7177;2210-7185,true,,
Analytical Chemistry,0003-2700;1520-6882,true,,
Analytical methods : advancing methods and applications,1759-9660;1759-9679,true,,
Anatomical Record,1932-8486;1932-8494,true,,
Anatomical Science International,1447-073X;1447-6959,true,,
Anatomical Sciences Education,1935-9772;1935-9780,true,,
Andrologia,0303-4569;1439-0272,true,,
Andrology,2047-2919;2047-2927,true,,
Anesthesia and Analgesia,0003-2999;1526-7598,true,,
Anesthésie & Réanimation,2352-5800;2352-5819,true,,
Anesthesiology,0003-3022;1528-1175,true,,
Angiogenesis,0969-6970;1573-7209,true,,
Angiology,0003-3197;1940-1574,true,,
Angle Orthodontist (The),0003-3219;1945-7103,true,,
Animal : an international journal of animal bioscience,1751-7311;1751-732X,true,,
Animal Reproduction Science,0378-4320;1873-2232,true,,
Annales de Biologie Clinique,0003-3898;1950-6112,true,,
Annales de Chirurgie,0003-3944,false,2025-07-01,ceased publication
Annales de Chirurgie Plastique,0003-3960,true,,renamed
Annales de Chirurgie Plastique Esthetique,0294-1260;1768-319X,true,,
Annales de Dermatologie et Vénéréologie ,0151-9638;2214-5451,true,,
Annales de Gastroentérologie et d'Hépatologie,0066-2070,false,2025-07-01,ceased publication
Annales de Médecine Interne,0003-410X,false,2025-07-01,renamed
Annales de Pathologie,0242-6498;2213-008X,true,,
Annales d'Endocrinologie,0003-4266;2213-3941,true,,
Annales Françaises d’Oto-Rhino-Laryngologie et de Pathologie Cervico-Faciale,1879-7261;1879-727X,true,,
Annales Francaises d'Anesthésie et de Réanimation,0750-7658;1769-6623,false,2025-07-01,renamed
Annales Françaises de Médecine d'Urgence,2108-6524;2108-6591,true,,
Annales Médico-Psychologiques,0003-4487,true,,
Annales pharmaceutiques françaises,0003-4509;2772-803X,true,,
Annals of Allergy Asthma and Immunology,1081-1206;1534-4436,true,,
Annals of Anatomy,0940-9602;1618-0402,true,,
Annals of Applied Probability (The),1050-5164,true,,
Annals of Applied Statistics (The),1932-6157;1941-7330,true,,
Annals of Cardiothoracic Surgery,2225-319X;2304-1021,true,,
Annals of Clinical and Translational Neurology,2328-9503,true,,
Annals of Clinical Biochemistry,0004-5632;1758-1001,true,,
Annals of Clinical Microbiology and Antimicrobials,1476-0711,true,,
Annals of Clinical Psychiatry,1040-1237;1547-3325,false,2025-07-01,ceased publication
Annals of Dermatology,1013-9087;2005-3894,true,,
Annals of Diagnostic Pathology,1092-9134;1532-8198,true,,
Annals of Emergency Medicine,0196-0644;1097-6760,true,,
Annals of Epidemiology,1047-2797;1873-2585,true,,
Annals of Family Medicine,1544-1709;1544-1717,true,,
Annals of Gastroenterological Surgery,2475-0328,true,,
Annals of Gastroenterology,1108-7471;1792-7463,true,,
Annals of General Psychiatry,1744-859X,true,,
Annals of Global Health,2214-9996,true,,
Annals of Hematology,0939-5555;1432-0584,true,,
Annals of Hepato-biliary-pancreatic Surgery,2508-5778;2508-5859,true,,
Annals of Hepatology,1665-2681,true,,
Annals of Human Genetics,0003-4800;1469-1809,true,,
Annals of Intensive Care,2110-5820,true,,
Annals of Internal Medicine,0003-4819;1539-3704,true,,
Annals of Laboratory Medicine,2234-3806;2234-3814,true,,
Annals of Laparoscopic and Endoscopic Surgery,2518-6973,true,,
Annals of Medicine,0785-3890;1365-2060,true,,
Annals of Neurology,0364-5134;1531-8249,true,,
Annals of Noninvasive Electrocardiology,1082-720X;1542-474X,true,,
Annals of Nuclear Medicine,0914-7187;1864-6433,true,,
Annals of Nutrition & Metabolism,0250-6807;1421-9697,true,,
Annals of Oncology,0923-7534;1569-8041,true,,
"Annals of Otology, Rhinology and Laryngology (The)",0003-4894;1943-572X,true,,
Annals of Palliative Medicine,2224-5820;2224-5839,true,,
Annals of Pharmacotherapy (The),1060-0280;1542-6270,true,,
Annals of Physical and Rehabilitation Medicine,1877-0657;1877-0665,true,,
Annals of Plastic Surgery,0148-7043;1536-3708,true,,
Annals of Science,0003-3790;1464-505X,true,,
Annals of Statistics,0090-5364;2168-8966,true,,
Annals of Surgery,0003-4932;1528-1140,true,,
Annals of Surgical Oncology,1068-9265;1534-4681,true,,
Annals of the American Thoracic Society,2325-6621;2329-6933,true,,
Annals of the Rheumatic Diseases,0003-4967;1468-2060,true,,
Annals of Thoracic Cardiovascular Surgery,1341-1098;2186-1005,true,,
Annals of Thoracic Medicine,1817-1737;1998-3557,true,,
Annals of Thoracic Surgery (The),0003-4975;1552-6259,true,,
Annals of Transplantation,1425-9524;2329-0358,true,,
Annals of Vascular Surgery,0890-5096;1615-5947,true,,
Annals of Work Exposure and Health,2398-7308;2398-7316,true,,
Annual International Conference of the IEEE Engineering in Medicine & Biology Society,2375-7477;2694-0604,true,,
Annual Review of Biochemistry,0066-4154;1545-4509,true,,
Annual Review of Biomedical Data Science,2574-3414,true,,
Annual Review of Cell and Developmental Biology,1081-0706;1530-8995,true,,
Annual Review of Genetics,0066-4197;1545-2948,true,,
Annual Review of Immunology,0732-0582;1545-3278,true,,
Annual Review of Linguistics,2333-9683;2333-9691,true,,
Annual review of medicine,0066-4219;1545-326X,true,,
Annual Review of Microbiology,0066-4227;1545-3251,true,,
Annual Review of Neuroscience,0147-006X;1545-4126,true,,
Annual Review of Nutrition ,0199-9885;1545-4312,true,,
Annual Review of Pathology,1553-4006;1553-4014,true,,
Annual Review of Pharmacology and Toxicology,0362-1642;1545-4304,true,,
Annual Review of Physiology,0066-4278;1545-1585,true,,
Annual Review of Public Health,0163-7525;1545-2093,true,,
Annual Review of Statistics and its Application,2326-8298;2326-831X,true,,
Annual Review of Virology,2327-056X;2327-0578,true,,
Annual Review of Vision Science,2374-4642;2374-4650,true,,
ANS Advances in Nursing Science,0161-9268;1550-5014,true,,
Anti-Cancer Drugs,0959-4973;1473-5741,true,,
Antimicrobial Agents and Chemotherapy,0066-4804;1098-6596,true,,
Antimicrobial Resistance and Infection Control,2047-2994,true,,
Antioxidant & Redox Signaling,1523-0864;1557-7716,true,,
Antiviral Research,0166-3542;1872-9096,true,,
Antiviral Therapy,1359-6535;2040-2058,true,,
Aorta,2325-4637,true,,
APA Newsletter on Philosophy and Medicine,,false,2025-07-01,ceased publication
Aphasiology,0268-7038;1464-5041,true,,
APMIS,0903-4641;1600-0463,true,,
Apoptosis,1360-8185;1573-675X,true,,
Appetite,0195-6663;1095-8304,true,,
Applied and Environmental Microbiology,0099-2240;1098-5336,true,,
Applied Biochemistry and Biotechnology,0273-2289;1559-0291,true,,
Applied Clinical Informatics,1869-0327,true,,
Applied Health Economics and Health Policy,1175-5652;1179-1896,true,,
Applied Immunohistochemistry & Molecular Morphology,1533-4058;1541-2016,true,,
Applied Medical Informatics,1224-5593;2067-7855,true,,
Applied Neuropsychology. Adult,2327-9095;2327-9109,true,,
Applied Neuropsychology. Child,2162-2965;2162-2973,true,,
Applied Nursing Research,0897-1897;1532-8201,true,,
"Applied Physiology, Nutrition, and Metabolism",1715-5312;1715-5320,true,,
Applied Radiation and Isotopes,0969-8043;1872-9800,true,,
Aquatic Toxicology,0166-445X;1879-1514,true,,
Arab Journal of Gastroenterology,1687-1979;2090-2387,true,,
Archives de Pediatrie,0929-693X;1769-664X,true,,
Archives des Maladies Professionnelles et de l'Environnement,1775-8785;1778-4190,true,,
Archives of Biochemistry and Biophysics,0003-9861;1096-0384,true,,
Archives of Cardiovascular Diseases,1875-2128;1875-2136,true,,
Archives of Dermatology,0003-987X;1538-3652,false,2025-04-01,renamed
Archives of Disease in Childhood,0003-9888;1468-2044,true,,
Archives of Disease in Childhood. Education and Practice Edition,1743-0585;1743-0593,true,,
Archives of Disease in Childhood. Fetal and Neonatal Edition,1359-2998;1468-2052,true,,
Archives of Endocrinology and Metabolism,2359-3997;2359-4292,true,,
Archives of Environmental & Occupational Health,1933-8244;2154-4700,true,,
Archives of Family Medicine,1063-3987,false,2025-07-01,ceased publication
Archives of Gerontology and Geriatrics,0167-4943;1872-6976,true,,
Archives of Gynecology and Obstettrics,0932-0067;1432-0711,true,,
Archives of Internal Medicine,0003-9926;1538-3679,false,2025-04-01,renamed
Archives of Legal Medicine,2950-3949;2950-4325,true,,
Archives of Medical Science,1734-1922;1896-9151,true,,
Archives of Neurology,0003-9942;1538-3687,false,2025-07-01,renamed
Archives of Oral Biology,0003-9969;1879-1506,true,,
Archives of Orthopaedics and Trauma Surgery,0936-8051;1434-3916,true,,
Archives of Osteoporosis,1862-3514;1862-3522,true,,
Archives of Otolaryngology Head and Neck Surgery,0886-4470;1538-361X,false,2025-07-01,renamed
Archives of Pathology & Laboratory  Medicine,0003-9985;1543-2165,true,,
Archives of Pediatric and Adolescent Medicine,1072-4710;1538-3628,false,2025-07-01,renamed
Archives of Physical Medicine and Rehabilitation,0003-9993;1532-821X,true,,
Archives of Physiology and Biochemistry,1381-3455;1744-4160,true,,
Archives of Psychiatric Nursing,0883-9417;1532-8228,true,,
Archives of Public Health,0778-7367;2049-3258,true,,
Archives of Rheumatology,2148-5046;2618-6500,true,,
Archives of Sexual Behavior,0004-0002;1573-2800,true,,
Archives of Surgery,0004-0010;1538-3644,false,2025-07-01,renamed
Archives of Toxicology,0340-5761;1432-0738,true,,
Archives of Virology,0304-8608;1432-8798,true,,
Archives of Womens Mental Health,1434-1816;1435-1102,true,,
Archivos de Bronconeumologia,0300-2896;1579-2129,true,,
Archivum Immunologiae et Therapiae Experimentalis,0004-069X;1661-4917,true,,
ARP Rheumatology,2795-4552,true,,
"Arteriosclerosis, Thrombosis and Vascular Biology",1079-5642;1524-4636,true,,
Arthritis & Rheumatology,2326-5191;2326-5205,true,,
Arthritis and Rheumatism,0004-3591,false,2025-07-01,renamed
Arthritis Care & Research,2151-464X;2151-4658,true,,
Arthritis Research,1465-9905;1465-9913,false,2025-07-01,renamed
Arthritis Research & Therapy,1478-6354;1478-6362,true,,
Artificial Intelligence,0004-3702;1872-7921,true,,
Artificial Intelligence and Applications,2374-4979;2374-4987,true,,
Artificial Intelligence in Medicine,0933-3657;1873-2860,true,,
Artificial Organs,0160-564X;1525-1594,true,,
ASAIO Journal,1058-2916;1538-943X,true,,
Asian Cardiovascular & Thoracic Annals,0218-4923;1816-5370,true,,
Asian Journal of Andrology,1008-682X;1745-7262,true,,
Asian Journal of Pharmaceutical Sciences,1818-0876;2221-285X,true,,
Asian Journal of Psychiatry,1876-2018;1876-2026,true,,
Asian Journal of Surgery,0219-3108;1015-9584,true,,
Asian Journal of Urology,2214-3882;2214-3890,true,,
Asian Nursing Research,1976-1317;2093-7482,true,,
Asia-Pacific Journal of Ophthalmology,2162-0989,true,,
Asia-Pacific Journal of Public Health,1010-5395;1941-2479,true,,
ASN Neuro,1759-0914,true,,
Atherosclerosis,0021-9150;1879-1484,true,,
Attachment & Human Development,1461-6734;1469-2988,true,,
"Attention, & Perception Psychophysics",1943-3921;1943-393X,true,,
Audiology,0020-6091,false,2025-07-01,renamed
Audiology and Neuro-Otology,1420-3030;1421-9700,true,,
Auris Nasus Larynx,0385-8146;1879-1476,true,,
Australasian Journal of Dermatology (The),0004-8380;1440-0960,true,,
Australasian Journal on Ageing,1440-6381;1741-6612,true,,
Australasian Radiology,0004-8461;1440-1673,false,2025-07-01,renamed
Australian and New Zealand Journal of Medicine,0004-8291,true,,ceased publication
Australian and New Zealand Journal of Obstetrics and Gynaecology (The),0004-8666;1479-828X,true,,
Australian and New Zealand Journal of Psychiatry (The),0004-8674;1440-1614,true,,
Australian and New Zealand Journal of Public Health,1326-0200;1753-6405,true,,
Australian Critical Care,1036-7314;1878-1721,true,,
Australian Family Physician,0300-8495,false,2025-07-01,renamed
Australian Journal of Dermatology,0365-3609,false,2025-07-01,renamed
Australian Journal of General Practice,2208-794X;2208-7958,true,,
Australian Journal of Primary Health,1448-7527;1836-7399,true,,
Australian Journal of Rural Health (The),1038-5282;1440-1584,true,,
Australian Prescriber,0312-8008;1839-3942,true,,
Autism,1362-3613;1461-7005,true,,
Autism Research,1939-3792;1939-3806,true,,
Autoimmunity,0891-6934;1607-842X,true,,
Autoimmunity Reviews,1568-9972;1873-0183,true,,
Autonomic & Autacoid Pharmacology,1474-8665;1474-8673,false,2025-07-01,ceased publication
Autonomic neuroscience : basic & clinical,1566-0702;1872-7484,true,,
Autophagy,1554-8627;1554-8635,true,,
Basic & Clinical Pharmacology & Toxicology,1742-7835;1742-7843,true,,
Basic and Clinical Andrology,2051-4190,true,,
Basic Research in Cardiology,0300-8428;1435-1803,true,,
Bayesian Analysis,1931-6690;1936-0975,true,,
Behavior Genetics,0001-8244;1573-3297,true,,
Behavioral and Brain Functions,1744-9081,true,,
Behavioral and Brain Sciences (The),0140-525X;1469-1825,true,,
Behavioral Medicine,0896-4289,true,,
Behavioral Neuroscience,0735-7044;1939-0084,true,,
Behavioral Sleep Medicine,1540-2002;1540-2010,true,,
Behavioural Brain Research,0166-4328;1872-7549,true,,
Behavioural Neurology,0953-4180;1875-8584,true,,
Behavioural Pharmacology,0955-8810;1473-5849,true,,
B-ENT,1781-782X,true,,
Bernoulli,1350-7265;1573-9759,true,,
Best Practice & Research. Clinical Endocrinology and Metabolism,1521-690X;1878-1594,true,,
Best Practice & Research. Clinical Gastroenterology,1521-6918;1532-1916,true,,
Best Practice & Research. Clinical Haematology,1521-6926;1532-1924,true,,
Best Practice & Research. Clinical Obstetrics and Gynaecology,1521-6934;1532-1932,true,,
Best Practice & Research. Clinical Rheumatology,1521-6942;1532-1770,true,,
Big Data,2167-6461;2167-647X,true,,
Big Data Analytics,2058-6345,true,,
Biochemia Medica,1330-0962;1846-7482,true,,
Biochemical and Biophysical Research Communications,0006-291X;1090-2104,true,,
Biochemical Journal (The),0264-6021;1470-8728,true,,
Biochemical Pharmacology,0006-2952;1873-2968,true,,
Biochemical Society Transactions,0300-5127;1470-8752,true,,
Biochemistry,0006-2960;1520-4995,true,,
Biochemistry and Cell Biology,0829-8211;1208-6002,true,,
Biochemistry and Molecular Biology Education,1470-8175;1539-3429,true,,
Biochimica et Biophysica Acta. Bioenergetics,0005-2728;1879-2650,true,,
Biochimica et Biophysica Acta. Biomembrane,0005-2736;1879-2642,true,,
Biochimica et Biophysica Acta. Gene Regulatory Mechanisms,1874-9399;1876-4320,true,,
Biochimica et Biophysica Acta. Molecular and Cell Biology of Lipids,1388-1981;1879-2618,true,,
Biochimica et Biophysica Acta. Molecular Basis of Diseases,0925-4439;1879-260X,true,,
Biochimica et Biophysica Acta. Molecular Cell Research,0167-4889;1879-2596,true,,
Biochimie,0300-9084;1638-6183,true,,
Bioconjugate Chemistry,1043-1802;1520-4812,true,,
BioData Mining,1756-0381,true,,
BioDrugs,1173-8804;1179-190X,true,,
Bioelectromagnetics,0197-8462;1521-186X,true,,
Bioethics,0269-9702;1467-8519,true,,
Biogerontology,1389-5729;1573-6768,true,,
Bioinformatics,1367-4803;1367-4811,true,,
Bioinorganic Chemistry and Applications,1565-3633;1687-479X,true,,
Biological Chemistry,1431-6730;1437-4315,true,,
Biological Cybernetics,0340-1200;1432-0770,true,,
Biological Mass Spectrometry,1052-9306;2376-3876,false,2025-07-01,ceased publication
Biological Procedures Online,1480-9222,true,,
Biological Psychiatry,0006-3223;1873-2402,true,,
Biological Psychiatry. Cognitive Neuroscience and Neuroimaging,2451-9022;2451-9030,true,,
Biological Research,0716-9760;0717-6287,true,,
Biological Research for Nursing,1099-8004;1552-4175,true,,
