name,issns,active,withdrawn_date,withdrawal_reason
Acción Motriz,1989-2837,true,,
Accion Psicologica,1578-908X;2255-1271,true,,
Accounting and Business Research,0001-4788;2159-4260,true,,
Accounting and cultures,1721-5242;2283-7337,true,,
Accounting and Finance,2307-9878;2518-1181,true,,
Accounting and Financial Control,2543-5485;2544-1450,true,,
Accounting Forum,0155-9982;1467-6303,true,,
Accounting History Review,2155-2851;2155-286X,true,,
Accounting Journal of the Master's in Accounting Sciences at UERJ,1516-215X;1984-3291,true,,
"Accounting, Auditing and Accountability Journal",0951-3574,true,,
"Accounting, Economics, and Law – A Convivium",2194-6051;2152-2820,true,,
"Accounting, Organizations and Society",0361-3682;1873-6289,true,,
"Accouting, Management and Governance",1984-3925,true,,
Acotaciones. Revista de Creación e Investigación Teatral,1130-7269;2444-3948,true,,
ACROSS - A Comprehensive Review of Societal Studies,2602-1463,true,,
Across Languages and Cultures,1585-1923;1588-2519,true,,
Acta Academiae Artium Vilnensis,1392-0316;2783-6843,true,,
"Acta Academiae Beregsasiensis, Philologica",2786-6718;2786-6726,true,,
Acta academica karviniensia,1212-415X;2533-7610,true,,
Acta Acustica united with Acustica,1610-1928;1861-9959,false,2019-01-01,Ceased 2019 (year only)
Acta ad archaeologiam et artium historiam pertinentia (ACTA),0065-0900;2611-3686,true,,
ACTA ALBARUTHENICA,1898-8091;2720-698X,true,,
Acta Analytica,0353-5150;1874-6349,true,,
Acta Antiqua Academiae Scientiarum Hungaricae,0044-5975;1588-2543,true,,
Acta Archaeologica,0065-101X;1600-0390,true,,
Acta Archaeologica Academiae Scientiarum Hungaricae,0001-5210;1588-2551,true,,
Acta Archaeologica Carpathica,0001-5229,true,,
Acta Archaeologica Lodziensia,0065-0986;2451-0300,true,,
Acta Asiatica Varsoviensia,0860-6102;2449-8653,true,,
Acta Baltica Historiae et Philosophiae Scientiarum,2228-2009;2228-2017,true,,
Acta Baltico-Slavica,0065-1044;2392-2389,true,,
Acta Borealia,0800-3831;1503-111X,true,,
Acta Classica,0065-1141;2227-538X,true,,
Acta Classica Universitatis Scientiarum Debreceniensis,0418-453X;2732-3390,true,,
Acta Colombiana de Psicología,0123-9155;1909-9711,true,,
Acta Comeniana: International Review of Comenius Studies and Early Modern Intellectual History,0231-5955,true,,
Acta de Historia & Politica: Saeculum XXI,2708-0889;2786-8788,true,,
Acta Didactica Napocensia,2065-1430,true,,
Acta Didactica Norden (ADNO),2535-8219,true,,
Acta Didactica Norge,1504-9922,false,2019-01-01,Ceased 2019 (year only)
Acta ecclesiastica Sloveniae,0351-2789;3024-0271,true,,
Acta Economica,1512-858X;2232-738X,true,,
Acta Economica Et Turistica,1849-8469;1849-921X,true,,
Acta Educationis Generalis,1338-3965;1339-4363,false,2017-01-01,Ceased 2017 (year only)
Acta et commentationes (Sciences of Education),1857-0623;2587-3636,true,,
Acta Ethnographica Hungarica,1216-9803;1588-2586,true,,
ACTA FACULTATIS PHILOSOPHICAE UNIVERSITATIS OSTRAVIENSIS Studia Germanistica,1803-408X,true,,
Acta facultatis theologicae Universitatis Comenianae Bratislaviensis,1335-8081;2644-6928,true,,
Acta Fakulty filozofické Západočeské univerzity v Plzni,1802-0364;2336-6346,true,,
Acta Geobalcanica,1857-9833,true,,
Acta Geographica Slovenica,1581-6613;1581-8314,true,,
Acta Geographica Universitatis Comenianae,1338-6034,true,,
Acta Globalis Humanitatis et Linguarum,3030-1718,true,,
Acta Gymnica,2336-4912;2336-4920,true,,
Acta historiae artis Slovenica,1408-0419;1581-1190,true,,
Acta Historiae Artium Academie Scientiarium,0001-5830;1588-2608,true,,
Acta Historiae Medicinae Stomatologiae Pharmaciae Medicinae Veterinariae,0352-7840;2466-2925,true,,
Acta historica Neosoliensia,1336-9148;2453-7845,true,,
Acta Historica Universitatis Klaipedensis,1392-4095;2351-6526,true,,
Acta Historica Universitatis Silesianae Opaviensis,1803-411X,true,,
Acta Histriae,1318-0185;2591-1767,true,,
Acta Humanitatis,2956-8714,true,,
Acta Iassyensia Comparationis,1584-6628;2285-3871,true,,
Acta Infologica,2602-3563,true,,
Acta Informatica Pragensia,1805-4951,true,,
Acta Innovations,2300-5599,true,,
Acta Iuridica Resoviensia,2720-0574;2720-5797,true,,
Acta Iuris Stetinensis,2083-4373;2545-3181,true,,
Acta Linguistica Asiatica,2232-3317,true,,
Acta Linguistica Hafniensia. International Journal of Linguistics,0374-0463;1949-0763,true,,
Acta Linguistica Hungarica,1216-8076;1588-2624,true,,
Acta Linguistica Lithuanica,1648-4444;2669-218X,true,,
Acta linguistica Petropolitana,2306-5737,true,,
Acta logistica,1339-5629,true,,
Acta Ludologica,2585-8599;2585-9218,true,,
Acta Marisiensis. Seria Historia,2668-9545;2668-9715,true,,
Acta Mechatronica,2453-7306,true,,
Acta Mediaevalia. Series Nova,3071-7523;3071-7981,true,,
Acta medico-historica Rigensia,1022-8012;2592-818X,true,,
Acta Medicorum Polonorum,2083-0343,true,,
Acta Militaria Mediaevalia,1895-4103,true,,
Acta Missiologiae,2060-1204,true,,
Acta Missiologica,1337-7515;2453-7160,true,,
Acta musealia,0862-8548,true,,
Acta Musei Napocensis,1454-1513,true,,
Acta Musei Napocensis. Historica,1454-1521;2783-9710,true,,
Acta Musei Porolissensis,1016-2801,true,,
Acta Musicologica,0001-6241;2296-4339,true,,
Acta Neophilologica,1509-1619;2450-0852,true,,
Acta Neophilologica,0567-784X;2350-417X,true,,
Acta Oceanográfica del Pacífico,2806-5522,true,,
Acta Oeconomica Universitatis Selye,1338-6581,true,,
Acta onomastica,1211-4413,true,,
ACTA ORIENTALIA (København),0001-6438;1600-0439,true,,
Acta Orientalia Academiae Scientiarum Hungaricae,0001-6446;1588-2667,true,,
Acta Paedagogica Vilnensia,1392-5016;1648-665X,true,,
Acta Patristica,1338-3299;2644-5026,true,,
Acta Periodica Duellatorum. Open access journal for European martial arts studies (APD),2813-5970,true,,
Acta Philologica,0065-1524;3072-1539,true,,
ACTA PHILOSOPHICA-Rivista internazionale di filosofia A cura della Facoltà di Filosofia della Pontificia Università della Santa Croce,1121-2179;1825-6562,true,,
Acta Poética,0185-3082,true,,
Acta Politica Estica,1736-2229;2228-4133,true,,
Acta Politica Polonica,2451-0432;2719-4388,true,,
Acta Politologica,1804-1302;1803-8220,true,,
Acta Poloniae Historica,0001-6829,true,,
Acta Polono-Ruthenica,1427-549X;2450-0844,true,,
ACTA PROSPERITATIS,1691-6077,true,,
Acta Protozoologica,0065-1583;1689-0027,true,,
Acta Psychiatrica Scandinavica,0001-690X;1600-0447,true,,
Acta Psychologica,0001-6918;1873-6297,true,,
Acta Salus Vitae,1805-8787,true,,
Acta Scientiae et Technicae,2317-8957,true,,
Acta Scientiarum Polonorum Formatio Circumiectus,1644-0765,true,,
Acta Scientiarum Polonorum. Administratio Locorum,1644-0749;2450-0771,true,,
Acta Simulatio,1339-9640,true,,
Acta Sociologica,0001-6993;1502-3869,true,,
ACTA STING,1805-1391;1805-6873,true,,
Acta Tecnologia,2453-675X,true,,
Acta Terrae Septemcastrensis,1583-1817;2392-6163,true,,
Acta Theologica,1015-8758;2309-9089,true,,
Acta Universitatis Carolinae Interpretationes,1804-624X;2464-6504,true,,
Acta Universitatis Carolinae Kinanthropologica,1212-1428;2336-6052,true,,
Acta Universitatis Carolinae Philologica,0567-8269;2464-6830,true,,
Acta Universitatis Carolinae Theologica,1804-5588;2336-3398,true,,
Acta Universitatis Carolinae. Studia Territorialia.,1213-4449;2336-3231,true,,
Acta Universitatis Danubius. Œconomica,2065-0175;2067-340X,true,,
Acta Universitatis Lodziensis Folia Iuridica,0208-6069;2450-2782,true,,
Acta Universitatis Lodziensis. Folia Archaeologica,0208-6034;2449-8300,true,,
Acta Universitatis Lodziensis. Folia Biologica et Oecologica,1730-2366,true,,
Acta Universitatis Lodziensis. Folia Geographica Physica,1427-9711;2353-6063,true,,
Acta Universitatis Lodziensis. Folia Geographica Socio-Oeconomica,1508-1117;2353-4826,true,,
Acta Universitatis Lodziensis. Folia Historica,0208-6050;2450-6990,true,,
Acta Universitatis Lodziensis. Folia Librorum,0860-7435;2450-1336,true,,
Acta Universitatis Lodziensis. Folia Linguistica,0208-6077;2450-0119,true,,
Acta Universitatis Lodziensis. Folia Linguistica Rossica,1731-8025;2353-9623,true,,
Acta Universitatis Lodziensis. Folia Litteraria Polonica,1505-9057;2353-1908,true,,
Acta Universitatis Lodziensis. Folia Litteraria Rossica,1427-9681;2353-4834,true,,
Acta Universitatis Lodziensis. Folia Oeconomica,0208-6018;2353-7663,true,,
Acta Universitatis Lodziensis. Folia Psychologica,1427-969X;2353-4842,true,,
Acta Universitatis Nicolai Copernici Economics,2080-0339,true,,
Acta Universitatis Nicolai Copernici Management,0860-1232,true,,
Acta Universitatis Nicolai Copernici. Monument Studies and Conservation,0208-533X;2392-1250,true,,
Acta Universitatis Nicolai Copernici. Pedagogy,0208-5313;2392-1242,true,,
"Acta Universitatis Sapientiae, Film and Media Studies",2065-5924;2066-7779,true,,
"Acta Universitatis Sapientiae, Legal Studies",2285-6293;2286-0940,true,,
"Acta Universitatis Sapientiae, Philologica",2067-5151;2068-2956,true,,
Acta Universitatis Wratislaviensis : Neerlandica Wratislaviensia,0860-0716,true,,
ACTA VSFS,1802-792X;1802-7946,true,,
Actas de Arquitectura Religiosa Contemporánea,2659-8671,true,,
Actes d'Història de la Ciència i de la Tècnica,2013-1666;2013-9640,true,,
ACTIO: Teaching in Sciences,2525-8923,true,,
Action didactique,2661-7870,true,,
Active Learning in Higher Education,1469-7874;1741-2625,true,,
Activités,1765-2723,true,,
Actos,2452-4727,true,,
Actual Problems of Economics and Law,1993-047X;2410-0390,true,,
Actual Problems of International Relations,2308-6912;2663-8959,true,,
Actual Problems of Mind,2076-7382;2522-4786,true,,
Actual Problems of Theory and History of Art,2312-2129,true,,
"Actualidad Civil, Legal journal of civil, commercial and procedural doctrine and case law",0213-7100;2254-9412,true,,
Actualidad Económica,2250-754X;0327-585X,true,,
Actualidades en Psicología,0258-6444;2215-3535,true,,
AD ALTA: Journal of Interdisciplinary Research (AD ALTA),2464-6733,true,,
Ad Americam. Journal of American Studies,1896-9461;2449-8661,true,,
Ad Limina. Research Journal of the Way of St. James and the Pligrimages,2171-620X;2659-5885,true,,
Ad Parnassum. A Journal of Eighteenth- and Nineteenth-Century Instrumental Music,1722-3954;2421-6933,true,,
ADALYA. The Annual of the Koc University Suna & Inan Kirac Research Center for Mediterranean Civilizations (AKMED),1301-2746,true,,
ADAM ACADEMY Journal of Social Sciences,2146-4936,true,,
Adam Mickiewicz University Law Journal,2720-2526;2956-2767,true,,
Adam Mickiewicz University Law Review,2083-9782;2450-0976,true,,
Adamantius,1126-6244,true,,
Adaptation,1755-0637;1755-0645,true,,
Adaptive Behavior,1059-7123;1741-2633,true,,
ADCAIJ,2255-2863,true,,
"adComunica. Scientific journal on stretegies, trends and innovation in communication",2174-0992;2254-2728,true,,
Addiction,0965-2140;1360-0443,true,,
Addiction Research and Theory,1606-6359;1476-7392,true,,
Addictive Behaviours,0306-4603;1873-6327,true,,
Además de. Revista online de Artes Decorativas y Diseño,2444-121X,true,,
Adenda. Letras novohispanas,2448-5012,true,,
Adeptus,2300-0783,true,,
AD-minister,1692-0279;2256-4322,true,,
Administração Pública e Gestão Social,2175-5787,true,,
Administración & Cidadanía (A&C),1887-0279,true,,
Administración & Desarrollo,0120-3754;2500-5227,true,,
Administration and Public Management Review,1583-9583,true,,
ADMINISTRATION JOURNAL FOR ADMINISTRATION AND ADMINISTRATIVE LAW,1986-5813;1986-6127,true,,
Administration Theory and Praxis (ATP),1084-1806;1949-0461,true,,
Administrative Law Review,2545-2525;2657-8832,true,,
Administrative Science Quarterly,0001-8392;1930-3815,true,,
AdministrativeScience,2786-1910,true,,
ADR. Arbitration and Mediation,1898-942X,true,,
"aDResearch ESIC, International Journal of Research in Communication",1889-7304;2340-3144,true,,
Adult education (Finnish),0358-6197,true,,
Adult Education Discourses,2084-2740;2719-9312,true,,
Adult Education Quarterly,0741-7136;1552-3047,true,,
Adult Learning,1045-1595;2162-4070,true,,
Advanced Education,2409-3351;2410-8286,true,,
Advanced journal,3028-9408,true,,
Advanced Space Law,2663-3655;2663-3663,true,,
Advances in Autism (AIA),2056-3868;2056-3876,true,,
Advances in Building Education / Innovación Educativa en la Edificación,2530-7940,true,,
Advances in Cognitive Psychology,1895-1171,true,,
"Advances in Dual Diagnosis: Policy, practice and research in mental health and substance use",1757-0972;2042-8324,true,,
Advances in Education Sciences,2668-5256,true,,
Advances in Health Sciences Education,1382-4996;1573-1677,true,,
Advances in Life Course Research,1569-4909;1879-6974,true,,
Advances in Women’s Studies,2822-4426,true,,
advances.in/psychology,2976-937X,true,,
Aesthetic Investigations,2352-2704,true,,
Aevum antiquum,1121-8932;1827-7861,true,,
AFDUE,0213-988X;2695-7728,true,,
Affectio Societatis,2215-8774;0123-8884,true,,
Affilia,0886-1099;1552-3020,true,,
Afghanistan,2399-357X;2399-3588,true,,
AFJOLIH,2706-7394;2706-7408,true,,
Afluir,2659-7721,true,,
Africa - Journal of the International African Institute,0001-9720;1750-0184,true,,
Africa. Rivista semestrale di studi e ricerche,2612-3258;2612-6702,true,,
African Affairs,0001-9909;1468-2621,true,,
African American Review,1062-4783;1945-6182,true,,
African and Asian Studies,1569-2094;1569-2108,true,,
African Archaeological Review,0263-0338;1572-9842,true,,
African Arts,0001-9933;1937-2108,true,,
African Diaspora,1872-5457;1872-5465,true,,
African Economic History,0145-2258;2163-9108,true,,
African Journal of Business and Economic Research (AJBER),1750-4554;1750-4562,true,,
African Journal of Development Studies(AJDS),2634-3630;2634-3649,true,,
"African Journal of Gender, Society and Development",2634-3614;2634-3622,true,,
African Journal of Humanities and Social Sciences,2789-3413,true,,
African Journal of International and Comparative Law,0954-8890;1755-1609,true,,
African Journal of Legal Studies (AJLS),2210-9730;1708-7384,true,,
"African Journal of Religion, Philosophy and Culture (AJRPC)",2634-7636;2634-7644,true,,
African Journal of Terrorism and Insurgency Research (AJoTIR),2732-4990;2732-5008,true,,
African Journal on Land Policy and Geospatial Sciences,2657-2664,true,,
African Management Review,2335-9811;2509-0097,true,,
African Renaissance,1744-2532;2516-5305,true,,
African Studies,0002-0184;1469-2872,true,,
African Studies Review,0002-0206;1555-2462,true,,
Africana Linguistica,2033-8732;2034-8436,true,,
Africana Studia,0874-2375;2182-2867,true,,
Africania,2757-8925,true,,
Afriques,2108-6796,true,,
Afro-Asia,0002-0591;1981-1411,true,,
Afyon Kocatepe University Journal of Economics and Administrative Sciences,1302-1966;2651-4117,true,,
"AGATHÓN | International Journal of Architecture, Art and Design",2464-9309;2532-683X,true,,
Agathos: An International Review of the Humanities and Social Sciences,2069-1025;2248-3446,true,,
Ageing & Society,0144-686X;1469-1779,true,,
Agenda: Empowering Women For Gender Equity,1013-0950;2158-978X,true,,
Ager: Journal of Depopulation and Rural Development Studies,1578-7168;2340-4655,true,,
"AGG+ Јournal for Architecture, Civil Engineering, Geodesy and Related Scientific Fields",2712-0570;2303-6036,true,,
Aggression and Violent Behavior,1359-1789;1873-6335,true,,
Aggressive Behavior,0096-140X;1098-2337,true,,
Aging & Mental Health,1360-7863;1364-6915,true,,
"Aging, Neuropsychology and Cognition",1382-5585;1744-4128,true,,
Aglala,2215-7360,true,,
Agora International Journal of Economical Sciences,2067-3310;2067-7669,true,,
Agora. Estudos Classicos em Debate,0874-5498,true,,
Ágora. Papeles de filosofia,0211-6642;2174-3347,true,,
Agrarian Academic Journal,2595-3125,true,,
Agrarian History Studies,0210-4830;2385-359X,true,,
AGRI CENTURIATI-An International Journal of Landscape Archaeology,1724-904X;1825-1277,true,,
Agricultural and Resource Economics: International Scientific E-Journal,2414-584X,true,,
Agricultural Economics,0169-5150;1574-0862,true,,
Agricultural History,0002-1482;1533-8290,true,,
Agricultural History Review,0002-1490,true,,
Agricultural Law Review,1897-7626;2719-7026,true,,
Agriculture and Human Values,0889-048X;1572-8366,true,,
Agrisost,1025-0247,true,,
Ahbar,3023-8250,true,,
AHİ EVRAN ÜNİVERSİTESİ,2147-1037,true,,
AIB studi,2280-9112;2239-6152,true,,
AIC Economics and Management,2310-9262;2415-7554,true,,
AIDAinformazioni,1121-0095;1594-2201,true,,
AIDS Care,0954-0121;1360-0451,true,,
Aiken. Revista de Ciencias Sociales y de la Salud,2796-7395;2796-7506,true,,
AILA Review,1461-0213;1570-5595,true,,
AION Linguistica,2281-6585,true,,
"Aisthema, International Journal - Philosophy, Theology, Aesthetics",2284-3515,true,,
Aisthesis,0568-3939;0718-7181,true,,
Aither. Journal for the Study of Greek and Latin Philosophical Traditions,1803-7879;1803-7860,true,,
Aitias Revista de Estudios Filosoficos,2683-3263,true,,
Ajalooline Ajakiri. The Estonian Historical Journal,1406-3859;2228-3897,true,,
AJEE,2663-0575;2663-0583,true,,
AJS Review,0364-0094;1475-4541,true,,
Akadèmeia,0717-9936;0718-9397,true,,
Akademik tarih ve araştırmalar dergisi,2687-5624,true,,
Akademik-Us,2587-0750;2602-3253,true,,
Akademski pregled,2637-2525;2637-2029,true,,
Akdeniz University Journal of the Faculty of Architecture,2822-5244,true,,
Akif,2791-6065,true,,
Akofena journal,2706-6312;2708-0633,true,,
Akra Journal of Culture Art and Literature,2148-0370,true,,
Akropolis: Journal of Hellenic Studies,2536-572X;2536-5738,true,,
Aksaray Journal of Communication,2667-6168,true,,
Akshara,0975-5373;2583-4738,true,,
Álabe. Revista de Investigación sobre Lectura y Escritura,2171-9624,true,,
Al-Academy Journal,1819-5229;2523-2029,true,,
Al-Andalus Magreb,2660-7697,true,,
ALBANOLOGJIA International Journal of Albanology,1857-9485;2545-4919,true,,
Al-Bayan: Journal of Qur’an and Hadith Studies,2232-1950;2232-1969,true,,
Alberta Journal of Educational Research,0002-4805;1923-1857,true,,
albuquerque: journal of history,1983-9472;2526-7280,true,,
Alcohol and Alcoholism,0735-0414;1464-3502,true,,
Alcoholism: Clinical and Experimental Research,0145-6008;1530-0277,false,2022-01-01,Ceased 2022 (year only)
Alcumena. Interdisciplinary Journal,2719-9851,true,,
Aldea Mundo,1316-6727;2443-4515,true,,
Alejandría,2952-1491,true,,
Âlemnümâ Human and Society,3062-4096,true,,
"Aleph. Langues, médias et sociétés",2437-0274;2437-1076,true,,
Aleph: Historical Studies in Science & Judaism,1565-1525;1553-3956,true,,
Alfa Publicaciones,2773-7330,true,,
Al-Farabi International Journal of Social Sciences,2564-7946,true,,
Alfred Nobel University Journal of Philology,2523-4463;2523-4749,true,,
Algerian Journal of Legal and Political Sciences,2676-1912;2716-8239,true,,
ALH,1130-2887;2340-4396,true,,
AL-IRSYAD,0128-116X;2550-1992,true,,
Allpanchis,0252-8835;2708-8960,true,,
Alma Mater – Journal of Interdisciplinary Cultural Studies,3023-8846,true,,
Alma Mater—Vestnik Vysshey Shkoly (High School Herald),1026-955X,true,,
Almagest: International Journal for the History of Scientific Ideas,1792-2593,true,,
ALMANAQUE,2244-8276;2790-6647,true,,
Al-Masāq,0950-3110;1473-348X,true,,
"Almatourism - Journal of Tourism, Culture and Territorial Development",2036-5195,true,,
Alphanumeric Journal,2148-2225,true,,
Alphaville: Journal of Film and Screen Media,2009-4078,true,,
Al-Qantara,0211-3589;1988-2955,true,,
Alquipir,1698-0557;2792-4416,true,,
ALSIC: Apprentissage des Langues et Systèmes d'Information et de Communication,1286-4986,true,,
Alteridad. Revista de Educación,1390-325X;1390-8642,true,,
Alternativas,1133-0473;1989-9971,true,,
Alternative Politics,1309-0593,true,,
Alternative Spirituality and Religion Review,1946-0538,true,,
Alternautas,2057-4924,true,,
Altorientalische Forschungen,0232-8461;2196-6761,true,,
ALTRALANG Journal,2710-7922;2710-8619,true,,
AM Journal of Art and Media Studies,2217-9666;2406-1654,true,,
"Amaltea, journal of myth criticism",1989-1709,true,,
Amasya Education Journal,2146-7811,true,,
Amasya Theology Journal,2667-7326;2667-6710,true,,
Amaz RECM,1980-5128;2317-5125,true,,
"Ambiances - International Journal of Sensory Environment, Architecture and Urban Space",2266-839X,true,,
Ambigua: Journal of Research on Gender and Cultural Studies,2386-8708,true,,
Ámbito de Encuentros,1933-5342,true,,
Ámbitos Revista de Estudios de Ciencias Sociales y Humanidades,1575-2100;2386-4494,true,,
Ámbitos. Revista Internacional de Comunicación.,1139-1979;1988-5733,true,,
Ambivalências,2318-3888,true,,
Ambix,0002-6980;1745-8234,true,,
América Crítica,2532-6724,true,,
América Latina en la Historia Económica (ALHE),1405-2253;2007-3496,true,,
América sin nombre,1577-3442;1989-9831,true,,
América: cahiers du CRICCAL,0982-9237;2427-9048,true,,
American and British Studies Annual,1803-6058,true,,
American Anthropologist,0002-7294;1548-1433,true,,
American Antiquity,0002-7316;2325-5064,true,,
American Association of Philosophy Teachers Studies in Pedagogy,2380-4076,true,,
American Catholic Philosophical Quarterly,1051-3558;2153-8441,true,,
American economic journal. Applied economics,1945-7782;1945-7790,true,,
American Ethnologist,0094-0496;1548-1425,true,,
American Historical Review,0002-8762;1937-5239,true,,
American Journal of Archaeology,0002-9114;1939-828X,true,,
American Journal of Community Psychology,0091-0562;1573-2770,true,,
American Journal of Distance Education,0892-3647;1538-9286,true,,
American Journal of Education,0195-6744;1549-6511,true,,
American Journal of Entrepreneurship,2164-9685,true,,
American Journal of Evaluation (AJE),1098-2140;1557-0878,true,,
American Journal of Human Biology,1042-0533;1520-6300,true,,
American Journal of International Law,0002-9300;2161-7953,true,,
American Journal of Orthopsychiatry,0002-9432;1939-0025,true,,
American Journal of Philology,0002-9475;1086-3168,true,,
American Journal of Physical Anthropology,0002-9483;1096-8644,false,2021-01-01,Ceased 2021 (year only)
American Journal of Psychiatry,0002-953X;1535-7228,true,,
American Journal of Psychology,0002-9556;1939-8298,true,,
American Journal on Intellectual and Developmental Disabilities,1944-7515;1944-7558,true,,
American Literary History,0896-7148;1468-4365,true,,
American Literary Realism,1540-3084;1940-5103,true,,
American Literature,0002-9831;1527-2117,true,,
American Philosophical Quarterly,0003-0481;2152-1123,true,,
American Political Science Review,0003-0554;1537-5943,true,,
American Psychologist,0003-066X;1935-990X,true,,
American Quarterly,0003-0678;1080-6490,true,,
American Review of Public Administration,0275-0740;1552-3357,true,,
American Sociological Review,0003-1224;1939-8271,true,,
American Speech,0003-1283;1527-2133,true,,
American University International Law Review,1520-460X,true,,
"American, British and Canadian Studies Journal",1841-1487;1841-964X,true,,
Americana - E-Journal of American Studies in Hungary,1787-4637,true,,
Americanía: Revista de Estudios Latinoamericanos. Nueva Época,2174-0178,true,,
Amfiteater: journal of performing arts theory,1855-4539;1855-850X,true,,
Amfiteatru Economic,1582-9146;2247-9104,true,,
AMISOS,2587-2222;2587-2230,true,,
AMOENITAS Rivista internazionale di studi miscellanei sulla villa romana antica,2384-9460;2421-7360,true,,
Amoxtli journal,0719-997X,true,,
Amsterdamer Beiträge zur älteren Germanistik,0165-7305;1875-6719,true,,
an e-journal of Teacher Education and Applied Language Studies,1647-712X,true,,
"An International Journal of Bibliography,Library Science,History of Typograph and the Book",1824-7733;1828-9444,true,,
An International Journal of Codicology and Palaeography,1971-9027;2035-2751,true,,
Anabases. Traditions et Réceptions de l'Antiquité,1774-4296,true,,
Anabasis. Studia Classica et Orientalia,2082-8993,true,,
ANADISS,1842-0400;2559-4656,true,,
Anadolu Journal of Educational Sciences International,2146-4014,true,,
Anadolu University Law Journal,2687-394X,true,,
Anafora,1849-2339,true,,
Anagramas Rumbos y Sentidos de la Comunicación,1692-2522;2248-4086,true,,
Anais Brasileiros de Estudos Turísticos,2238-2925,true,,
Anais de História de Além-Mar (AHAM Journal),0874-9671;2795-4455,true,,
"Anais do Colóquio Internacional ""Educação e Contemporaneidade""",1982-3657,true,,
